,Antigua and Barbuda,Bahamas,Barbados,Costa Rica,Cuba,Dominican Republic,El Salvador,French Guiana,St Martin,Guatemala,Guyana,Haiti,Honduras,Jamaica,Aruba,Curacao,Sint Maarten,Nicaragua,Panama,Saint Lucia,Trinidad and Tobago,Cayman Islands
6/3/20,1.0,1.0,1.0,1.0470588235294118,1.00717017208413,1.0162235241099595,1.0196004523181303,1.0309477756286267,1.0,1.0311493018259936,1.0,1.1262353998203054,1.0294915867559256,1.0016949152542374,1.0,1.05,1.0,1.0,1.0364668322100035,1.0,1.0,1.033112582781457
6/4/20,1.0,1.0,1.0,1.0319792566983579,1.0056953013763645,1.0154656319290465,1.0280961182994455,1.0431519699812384,1.0,1.0684027777777778,1.0,1.0530514559234145,1.0333919156414764,1.0,1.0,1.0,1.0,1.0,1.029776165377507,1.0555555555555556,1.0,1.0256410256410255
6/5/20,1.0,1.0,1.0,1.0284757118927974,1.006606890042473,1.0212347835580544,1.0244516361021216,1.0593525179856116,1.0,1.0537861553461163,1.0,1.0378787878787878,1.0154761904761904,1.0067681895093064,1.0,1.0,1.0,1.0,1.0278516352034033,1.0,1.0,1.025
6/6/20,1.0,1.0098039215686274,1.0,1.028501628664495,1.0187529301453353,1.026031644216378,1.0298350298350298,1.0848896434634974,1.0,1.0473400154202004,1.0065359477124183,1.121167883211679,1.0308156087757494,1.0016806722689076,1.0,1.0,1.0,1.0,1.0349867425467245,1.0,1.0,1.0
6/7/20,1.0,1.0,1.0,1.0435471100554237,1.0082834790612056,1.0210992445949465,1.0276073619631902,1.078247261345853,1.0,1.0387220259128387,1.0,1.0852864583333333,1.027944760357433,1.0033557046979866,1.0,1.0,1.0,1.0,1.0263059235191203,1.0,1.0,1.0
6/8/20,1.0,1.0,1.0,1.0182094081942337,1.004107713372889,1.0268367346938776,1.029519071310116,1.058055152394775,1.0,1.063359319631467,1.0,1.0611877624475106,1.0194404931247036,1.0016722408026757,1.0,1.0,1.0,1.0,1.0261187214611873,1.0,1.0,1.0426829268292683
6/9/20,1.0,1.0,1.0,1.0245901639344261,1.0022727272727272,1.0143595349299415,1.028028350515464,1.0603566529492456,1.0,1.0485203945614503,1.0129870129870129,1.035048049745619,1.0751937984496125,1.010016694490818,1.0,1.0,1.0,1.3094812164579606,1.0224872433843597,1.0,1.0,1.0292397660818713
6/10/20,1.0,1.0,1.0434782608695652,1.0625454545454545,1.002721088435374,1.019250551065393,1.0260106549670949,1.1190168175937905,1.0,1.0451309433002798,1.0,1.0365920262151829,1.0612833453496755,1.0,1.0,1.0476190476190477,1.0,1.0,1.0380665003191551,1.0,1.0,1.0227272727272727
6/11/20,1.0,1.0,1.0,1.052703627652293,1.0036182722749887,1.0302287581699345,1.0302382406841784,1.0601156069364162,1.0,1.0413574990877021,1.0128205128205128,1.0381981032665963,1.041983695652174,1.0099173553719007,1.0,1.0,1.0,1.0,1.0389624909162054,1.0,1.0,1.0333333333333334
6/12/20,1.0,1.0,1.0,1.048114434330299,1.0063091482649842,1.0266361897653589,1.0320189742069374,1.1374045801526718,1.024390243902439,1.049176498072655,1.0063291139240507,1.0,1.0603729299778328,1.004909983633388,1.0,1.0,1.0,1.0,1.033627461530184,1.0,1.0,1.0053763440860215
6/13/20,1.0,1.0,1.0,1.031017369727047,1.0022391401701747,1.025627044711014,1.0350474001723642,1.1131351869606902,1.0,1.0566688933422401,1.0,1.0568383658969804,1.0397196261682242,1.001628664495114,1.0,1.0,1.0,1.0,1.0441413773359014,1.0,1.0,1.0
6/14/20,1.0,1.0,1.0,1.0318892900120338,1.0044682752457552,1.0172780435938331,1.0324729392173189,1.0809646856158484,1.0,1.0372984933094511,1.0,1.0,1.0476641040804258,1.0032520325203251,1.0,1.0,1.0,1.0,1.067750137095568,1.0,1.0512820512820513,1.0
